dt,channel,username,message
2021-04-27 18:45:51,loltyler1,ifaurier,BigBrother
2021-04-27 18:45:51,loltyler1,elgordobolton95385,Kappa Kappa Kappa Kappa
2021-04-27 18:45:51,loltyler1,ace_tanker_27,Kappa
2021-04-27 18:45:51,loltyler1,ledankstuff,Kappa Kappa Kappa
2021-04-27 18:45:52,loltyler1,kugogt,PETTHENELSON
2021-04-27 18:45:52,loltyler1,red3ecstacy,<3 Kappa Kappa Kappa Kappa Kappa Kappa
2021-04-27 18:45:52,loltyler1,iamjustdrew,LUL
2021-04-27 18:45:52,loltyler1,aflacklol,clean lmao
2021-04-27 18:45:52,loltyler1,jakecordpogu,True KEKW
2021-04-27 18:45:52,loltyler1,heelyarc,CAPPA
2021-04-27 18:45:52,loltyler1,gabxcr,HHHHAHHAHAHAHAHHAHAHAHAHHAHAHAHHA
2021-04-27 18:45:52,loltyler1,2fastufurious,Kapp
2021-04-27 18:45:52,loltyler1,telostai,How are scrims going?
2021-04-27 18:45:53,loltyler1,stiratic,Appa
2021-04-27 18:45:53,loltyler1,hi_fructose99,EGO CITY
2021-04-27 18:45:53,loltyler1,loldownsyndra,ABSOLUTELY FALSE
2021-04-27 18:45:53,loltyler1,toomuchcode,unless you int 20 times
2021-04-27 18:45:53,loltyler1,13cold,Kapp
2021-04-27 18:45:54,loltyler1,repaints,hehe
2021-04-27 18:45:54,loltyler1,nightbot,xd
2021-04-27 18:45:54,loltyler1,just__snowy,Kappa Kappa
2021-04-27 18:45:55,loltyler1,elpachow,KEKW
2021-04-27 18:45:55,loltyler1,flightlexx,kek
2021-04-27 18:45:55,loltyler1,insecorbust,Keepo Keepo Keepo Keepo Keepo
2021-04-27 18:45:55,loltyler1,loldownsyndra,KEKW
2021-04-27 18:45:55,loltyler1,muddyblunts,Kappa Kappa Kappa
2021-04-27 18:45:55,loltyler1,akumasantana,Kappa
2021-04-27 18:45:55,loltyler1,denzthepro,widepeepoSad
2021-04-27 18:45:56,loltyler1,irauven,LUL Kappa
2021-04-27 18:45:56,loltyler1,tamedturtles,Sadge
2021-04-27 18:45:56,loltyler1,cool1t,KAPPA
2021-04-27 18:45:56,loltyler1,deltaaaaa1,Kappa Kappa Kappa
2021-04-27 18:45:56,loltyler1,tuff_observer,tyler1LUL tyler1LUL tyler1LUL
2021-04-27 18:45:56,loltyler1,tantheman10,we need attitudes like bob not tardy
2021-04-27 18:45:57,loltyler1,kevlus,Sadge
2021-04-27 18:45:57,loltyler1,irishluckyyy,Reformed lol
2021-04-27 18:45:57,loltyler1,misery_club,Sadge
2021-04-27 18:45:57,loltyler1,lilbrewzo,NO KAPPA
2021-04-27 18:45:57,loltyler1,kangztutt,Kapp
2021-04-27 18:45:57,loltyler1,urfavuncle69,LMFAO I AGREE
2021-04-27 18:45:57,loltyler1,oktabitho27,Kapp
2021-04-27 18:45:57,loltyler1,mrtacotroooper,Kappa KappaHD
2021-04-27 18:45:58,loltyler1,sad_filipino,Kappa
2021-04-27 18:45:58,loltyler1,zowoesitonmyface,Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS
2021-04-27 18:45:58,loltyler1,rightytightylive,Kappa
2021-04-27 18:45:58,loltyler1,elpachow,KEKW KEKW KEKW KEKW
2021-04-27 18:45:58,loltyler1,panesterra,Sadge
2021-04-27 18:45:58,loltyler1,fergenstein88,BOB IS THE GLUE TO THIS UNSTABLE TEAM
2021-04-27 18:45:58,loltyler1,rademus1234,Keepo Keepo
2021-04-27 18:45:58,loltyler1,eewwkkyy,:(
2021-04-27 18:45:58,loltyler1,uchanex,M3
2021-04-27 18:45:59,loltyler1,canucksfan234,Sadge
2021-04-27 18:45:59,loltyler1,edoirias,Sadge
2021-04-27 18:45:59,loltyler1,bearhawkman,??????
2021-04-27 18:45:59,loltyler1,nanopico1,PauseChamp when is the reckoning
2021-04-27 18:45:59,loltyler1,just_a_casual_viewer,Kappa
2021-04-27 18:46:00,loltyler1,elpachow,OMEGALUL
2021-04-27 18:46:00,loltyler1,buzzlightyear9988,Sadge
2021-04-27 18:46:00,loltyler1,c9svenpoggers,Sadge
2021-04-27 18:46:00,loltyler1,topback1,Sadge
2021-04-27 18:46:00,loltyler1,markburgess24,Kappa Kappa Kappa
2021-04-27 18:46:00,loltyler1,cool1t,kappa
2021-04-27 18:46:00,loltyler1,abdellahtaikk,Sadge
2021-04-27 18:46:00,loltyler1,kicbro,Kappa Kappa Kappa Kappa Kappa Kappa Kappa
2021-04-27 18:46:00,loltyler1,mr__sj,peepoComfy peepoPoopoo
2021-04-27 18:46:01,loltyler1,just__snowy,notkohSip
2021-04-27 18:46:01,loltyler1,kannachan,Sadge
2021-04-27 18:46:02,loltyler1,lightningburrito,Kappa Kappa Kappa Kappa Kappa
2021-04-27 18:46:02,loltyler1,uchanex,<3
2021-04-27 18:46:02,loltyler1,oktabitho27,Kappa
2021-04-27 18:46:02,loltyler1,zowoesitonmyface,Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS Sadge I SUPPORT DELUSIONAL STREAMERS
2021-04-27 18:46:02,loltyler1,lightsdrift,BibleThump BibleThump
2021-04-27 18:46:02,loltyler1,imaginary1050,Sadge
2021-04-27 18:46:02,loltyler1,thesyght2,Sadge
2021-04-27 18:46:02,loltyler1,blame_on_you,FeelsBadMan last scrims...
2021-04-27 18:46:03,loltyler1,matame,Sadge
2021-04-27 18:46:03,loltyler1,therealwildfury,Sadge
2021-04-27 18:46:03,loltyler1,optimallol,Pog
2021-04-27 18:46:03,loltyler1,qeberq,widepeepoSad
2021-04-27 18:46:03,loltyler1,cool1t,Kappa
2021-04-27 18:46:03,loltyler1,xynch,Sadge
2021-04-27 18:46:03,loltyler1,showbob69_,sad_filipino
2021-04-27 18:46:03,loltyler1,sirgamer200,sadge
2021-04-27 18:46:04,loltyler1,balta1363,bob be lying
2021-04-27 18:46:04,loltyler1,stiratic,KEKW
2021-04-27 18:46:04,loltyler1,just__snowy,Sadge
2021-04-27 18:46:04,loltyler1,barody999,Kappa
2021-04-27 18:46:04,loltyler1,unexcused,Sadge
2021-04-27 18:46:04,loltyler1,deathawaitsall,widepeepoSad widepeepoSad
2021-04-27 18:46:04,loltyler1,xterrorofdeathx,THAT'S WHAT SHE SAID KEKW
2021-04-27 18:46:05,loltyler1,seprecate,Sadge
2021-04-27 18:46:05,loltyler1,wat2hex,Kappa
2021-04-27 18:46:05,loltyler1,xenoshare,YEA YOU'RE THE AKALI KEKW YEA YOU'RE THE AKALI KEKW YEA YOU'RE THE AKALI KEKW YEA YOU'RE THE AKALI KEKW YEA YOU'RE THE AKALI KEKW YEA YOU'RE THE AKALI KEKW
2021-04-27 18:46:05,loltyler1,showbob69_,Sadge
2021-04-27 18:46:06,loltyler1,ayman_0492,peepoSad
2021-04-27 18:46:06,loltyler1,davesterl3l,Kappa Kappa Kappa Kappa
2021-04-27 18:46:06,loltyler1,sacmigl,Sadge
2021-04-27 18:46:06,loltyler1,lovelypleb,Sadge
2021-04-27 18:46:06,loltyler1,snorkmimimi,Sadge
2021-04-27 18:46:06,loltyler1,patronsirvi,The humble prodigy
2021-04-27 18:46:06,loltyler1,babablahsheep,Sadge
2021-04-27 18:46:06,loltyler1,cadsterxd,Kappa
2021-04-27 18:46:06,loltyler1,darling_aaahhhhh,Kappa Kappa Kappa Kappa
2021-04-27 18:46:07,loltyler1,trexjohnson10,Sadge
2021-04-27 18:46:07,loltyler1,notpotatoman123,I have no respect for vakin for picking katevolved lmao KEKW
2021-04-27 18:46:07,loltyler1,yungswiperx,DoritosChip
2021-04-27 18:46:07,loltyler1,realgoosewayne,Kappa
2021-04-27 18:46:07,loltyler1,uchanex,Kappa
2021-04-27 18:46:07,loltyler1,mustafabitarr4,!delay
2021-04-27 18:46:07,loltyler1,notproshadow,sadge
2021-04-27 18:46:07,loltyler1,arenten_,two monkaW
2021-04-27 18:46:07,loltyler1,fossabot,"@mustafabitarr4, the stream is auto delayed by 10 seconds (currently ~10-second delay)"
2021-04-27 18:46:07,loltyler1,unexcused,pls dont Sadge
2021-04-27 18:46:08,loltyler1,cursedmn,BibleThump
2021-04-27 18:46:08,loltyler1,chetta,Sadge
2021-04-27 18:46:08,loltyler1,optimallol,FUCK TARZANED KEKW
2021-04-27 18:46:09,loltyler1,eric4211,Sadge
2021-04-27 18:46:09,loltyler1,thecakeisalie4,"@charlesxiv944 aww, sorry about your lip mate"
2021-04-27 18:46:09,loltyler1,hexenmeisterlml,Nice game Tyler
2021-04-27 18:46:09,loltyler1,vinssouille456,Garen top Best Split Push https://www.youtube.com/watch?v=4gnR3b4ksgY
2021-04-27 18:46:09,loltyler1,ifaurier,LULW
2021-04-27 18:46:09,loltyler1,hamslamer,Sadge
2021-04-27 18:46:09,loltyler1,zilonis_,Sadge
2021-04-27 18:46:09,loltyler1,sirwil1l992,winnable
2021-04-27 18:46:09,loltyler1,navieva,Sadge
2021-04-27 18:46:09,loltyler1,crypttocatt,Sadge
2021-04-27 18:46:09,loltyler1,gimpymclimp,Sadge
2021-04-27 18:46:09,loltyler1,lolderk21,Sadge
2021-04-27 18:46:09,loltyler1,mayooi_,Sadge
2021-04-27 18:46:09,loltyler1,blame_on_you,OMEGALUL
2021-04-27 18:46:10,loltyler1,explofi,Hmm
2021-04-27 18:46:10,loltyler1,hasooneh,Sadge
2021-04-27 18:46:10,loltyler1,settmeupplz,Sadge
2021-04-27 18:46:10,loltyler1,as3cknsolo,Sadge
2021-04-27 18:46:10,loltyler1,damajesticmango,KEKW
2021-04-27 18:46:10,loltyler1,ospreybravo18,ifrostKEK ifrostKEK
2021-04-27 18:46:10,loltyler1,pyroprophet17,Sadge
2021-04-27 18:46:10,loltyler1,evasionevo,widepeepoSad
2021-04-27 18:46:10,loltyler1,insecorbust,Wide Keepo Happy
2021-04-27 18:46:11,loltyler1,hexenmeisterlml,!!!!°!
2021-04-27 18:46:11,loltyler1,meatgrinder123,Sadge
2021-04-27 18:46:11,loltyler1,dahme_ksa,STOP
2021-04-27 18:46:11,loltyler1,seprecate,widepeepoSad
2021-04-27 18:46:11,loltyler1,michyyyyyyyyyyy,LOOOOL
2021-04-27 18:46:11,loltyler1,zayatijihed,lol
2021-04-27 18:46:11,loltyler1,rokkes3,Sadge
2021-04-27 18:46:11,loltyler1,hamslamer,KEKW
2021-04-27 18:46:11,loltyler1,as3cknsolo,KEKW
2021-04-27 18:46:12,loltyler1,deathawaitsall,Sadge
2021-04-27 18:46:12,loltyler1,tamedturtles,widepeepoSad
2021-04-27 18:46:12,loltyler1,bestarcherconverge,LUL
2021-04-27 18:46:12,loltyler1,willpill74,toast brain big plays
2021-04-27 18:46:12,loltyler1,kaden_k,Sadge
2021-04-27 18:46:12,loltyler1,youngsir31,Sadge
2021-04-27 18:46:12,loltyler1,leoh92,LOL
2021-04-27 18:46:12,loltyler1,jmc2203,Sadge
2021-04-27 18:46:12,loltyler1,deathhecker,D:
2021-04-27 18:46:13,loltyler1,tlev1n,KEKW
2021-04-27 18:46:13,loltyler1,groovygremlin,ILTT
2021-04-27 18:46:13,loltyler1,as3cknsolo,KEKW KEKW
2021-04-27 18:46:13,loltyler1,me_nub_,ec
2021-04-27 18:46:13,loltyler1,zer0hrs,KEKW
2021-04-27 18:46:13,loltyler1,jukes__,KEKW
2021-04-27 18:46:14,loltyler1,garronyung,<3
2021-04-27 18:46:14,loltyler1,crypttocatt,KEKW
2021-04-27 18:46:14,loltyler1,lucassingg,OMEGALUL
2021-04-27 18:46:14,loltyler1,bobby_korwen,KEKW
2021-04-27 18:46:14,loltyler1,payff,u haven't done anything that can even be called a play loltyler1
2021-04-27 18:46:14,loltyler1,therealwildfury,KEKW
2021-04-27 18:46:15,loltyler1,sirgamer200,BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump BibleThump
2021-04-27 18:46:15,loltyler1,phantomciaw,KEKW
2021-04-27 18:46:15,loltyler1,sonchiya,sadge
2021-04-27 18:46:15,loltyler1,unexcused,KEKW
2021-04-27 18:46:15,loltyler1,lekser_vt,KEKW
2021-04-27 18:46:15,loltyler1,sipan0,KEKW
2021-04-27 18:46:16,loltyler1,dahme_ksa,Sadge
2021-04-27 18:46:16,loltyler1,cadsterxd,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
2021-04-27 18:46:16,loltyler1,xynch,D:
2021-04-27 18:46:16,loltyler1,mexcutioner48,Sadge
2021-04-27 18:46:16,loltyler1,bisht_2400,that's the fastest cap
2021-04-27 18:46:17,loltyler1,ajaxkm,KEKW
2021-04-27 18:46:17,loltyler1,therealwildfury,Sadge
2021-04-27 18:46:17,loltyler1,irishluckyyy,monkas
2021-04-27 18:46:18,loltyler1,deceasexd,tyler1Z
2021-04-27 18:46:18,loltyler1,ninosaur,Sadge
2021-04-27 18:46:18,loltyler1,zayatijihed,hh
2021-04-27 18:46:18,loltyler1,elpachow,KEKW
2021-04-27 18:46:18,loltyler1,just__snowy,KEKW
2021-04-27 18:46:18,loltyler1,peadea,sadge
2021-04-27 18:46:19,loltyler1,ayman_0492,widepeepoSad
2021-04-27 18:46:19,loltyler1,oreonick11,Of course man you’re abusing Hiemer
2021-04-27 18:46:19,loltyler1,ifaurier,peepoSad
2021-04-27 18:46:19,loltyler1,as3cknsolo,KEKW
2021-04-27 18:46:19,loltyler1,spreous,peepoSad
2021-04-27 18:46:19,loltyler1,tysoma,KappaPride
2021-04-27 18:46:20,loltyler1,oktabitho27,widepeepoHappy
2021-04-27 18:46:20,loltyler1,showbob69_,widepeepoHappy
2021-04-27 18:46:20,loltyler1,tarzanedfans,LOL
2021-04-27 18:46:20,loltyler1,akumasantana,Sadge
2021-04-27 18:46:20,loltyler1,sonchiya,BibleThump BibleThump
2021-04-27 18:46:20,loltyler1,imaginary1050,widepeepoSad i'm crying
2021-04-27 18:46:21,loltyler1,youngsir31,peepoSad
2021-04-27 18:46:21,loltyler1,hypnos010,@mobilethe2nd humzhNose
2021-04-27 18:46:22,loltyler1,eldongerlord,BASIC CHAT
2021-04-27 18:46:22,loltyler1,ledankstuff,BibleThump BibleThump
2021-04-27 18:46:22,loltyler1,lightningburrito,Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa
2021-04-27 18:46:22,loltyler1,galantpr,jujujujujujujujujujujujujujujujujujujuç
2021-04-27 18:46:23,loltyler1,fortniteepicstylee,BigBrother
2021-04-27 18:46:23,loltyler1,urfavuncle69,Tyler1 is like the hyperactive aggressive autistic kid so people are too scared to disagree with what he says
2021-04-27 18:46:23,loltyler1,varomaster,KappaHD
2021-04-27 18:46:23,loltyler1,elgordobolton95385,:)
2021-04-27 18:46:23,loltyler1,hasooneh,Sadge friendships
2021-04-27 18:46:23,loltyler1,sacmigl,peepoSad
2021-04-27 18:46:23,loltyler1,showbob69_,widepeepoSad
2021-04-27 18:46:24,loltyler1,mustafabitarr4,!rank
2021-04-27 18:46:25,loltyler1,tempter____,BigBrother I DON'T BigBrother NO BigBrother
2021-04-27 18:46:25,loltyler1,fossabot,"@mustafabitarr4, ACCOUNTS: HULKSMASH1337 is currently Master I 124 LP"
2021-04-27 18:46:25,loltyler1,notproshadow,NotLikeThis NotLikeThis NotLikeThis
2021-04-27 18:46:26,loltyler1,zemota123,T1 you are massive
2021-04-27 18:46:26,loltyler1,tuff_observer,tyler1LUL tyler1Beta
2021-04-27 18:46:26,loltyler1,rowanian,Tarzaned is so cringe
2021-04-27 18:50:28,loltyler1,phoenixdeathmc,KEKW
2021-04-27 18:50:29,loltyler1,silentezy,i wish i had a girlfriend Sadge
2021-04-27 18:50:29,loltyler1,deathpain93,KEKW
2021-04-27 18:50:29,loltyler1,hotspicypaper,LOL
2021-04-27 18:50:30,loltyler1,soheeh,I MISS HIM Sadge  I MISS HIM Sadge  I MISS HIM Sadge  I MISS HIM Sadge  I MISS HIM Sadge  I MISS HIM Sadge
2021-04-27 18:50:31,loltyler1,kenulf,looooooooooooool
2021-04-27 18:50:31,loltyler1,yalex3223,quitted league and got a gf Pog
2021-04-27 18:50:32,loltyler1,thecakeisalie4,PepeLaugh
2021-04-27 18:50:33,loltyler1,annakyii,LMAO
2021-04-27 18:50:34,loltyler1,yabeoure,KEKW
2021-04-27 18:50:34,loltyler1,tarzanedfans,LOL
2021-04-27 18:50:35,loltyler1,insilco,Kappa
2021-04-27 18:50:36,loltyler1,sanchovies_conqkai_pls,@Macaiyla KEKW
2021-04-27 18:50:38,loltyler1,andalxo,facts king
2021-04-27 18:50:38,loltyler1,unban_bubbersgoose,simping WeirdChamp simping WeirdChamp simping WeirdChamp simping WeirdChamp simping WeirdChamp
2021-04-27 18:50:38,loltyler1,andalxo,<3
2021-04-27 18:50:38,loltyler1,fuggmeintheazz,yep Sadge facts king Sadge
2021-04-27 18:50:38,loltyler1,tarzanedfans,Kappa Kappa Kappa
2021-04-27 18:50:39,loltyler1,gatorsean123456789,KEKW
2021-04-27 18:50:40,loltyler1,qmoon0,@Macaiyla KEKW
2021-04-27 18:50:40,loltyler1,soapysam,@macaiyla KEKW
2021-04-27 18:50:41,loltyler1,worse__,League kinda trash
2021-04-27 18:50:42,loltyler1,showbob69_,PogTasty
2021-04-27 18:50:43,loltyler1,kekw_enjoyer,fuck u duoking
2021-04-27 18:50:44,loltyler1,boppasx3,KEKW
2021-04-27 18:50:46,loltyler1,riseover,KEKW LOL
2021-04-27 18:50:47,loltyler1,khoolze,KEKW
2021-04-27 18:50:49,loltyler1,annakyii,@Macaiyla hi lov u
2021-04-27 18:50:49,loltyler1,kekw_enjoyer,KEKW
2021-04-27 18:50:49,loltyler1,ninosaur,Pog
2021-04-27 18:50:50,loltyler1,gatorsean123456789,pussy KEKW
2021-04-27 18:50:50,loltyler1,osamaahmad99,!rank
2021-04-27 18:50:52,loltyler1,codymarshmallow,@Macaiyla KEKW
2021-04-27 18:50:53,loltyler1,yalex3223,@jackattack3231 yes
2021-04-27 18:50:54,loltyler1,bigpapag11,Maciya malding again KEKW
2021-04-27 18:50:55,loltyler1,alienmation,y so much chaat if this is pointless?
2021-04-27 18:50:57,loltyler1,kollis9,Tyler just shoves his gf in a basement
2021-04-27 18:50:58,loltyler1,macpac09,another @Macaiyla tweet about micro cheating incoming tt
2021-04-27 18:51:01,loltyler1,wwcarbon,Why is everyone being so low T
2021-04-27 18:51:02,loltyler1 :monkaW,hamslamer,thumbs_up: good gf
2021-04-27 18:51:03,loltyler1,bloblets,tyler1B1 tyler1O tyler1B2
2021-04-27 18:51:04,loltyler1,tyzano,@Macaiyla KEKW
2021-04-27 18:51:07,loltyler1,alienmation,should ban T2
2021-04-27 18:51:09,loltyler1,cappuchinnco,raymmuOO
2021-04-27 18:51:11,loltyler1,cantirl,t1 you look massive holy shit
2021-04-27 18:51:13,loltyler1,cappapp,pussies
2021-04-27 18:51:15,loltyler1,unlimitedpropane,TriDance
2021-04-27 18:51:16,loltyler1,fofilein_,prxGasm KatEvolved on KATAR prxGasm
2021-04-27 18:51:18,loltyler1,aplogic98,@loltyler1 League is your girlfriend and she ain't never letting you go
2021-04-27 18:51:19,loltyler1,carbr1t0,!power
2021-04-27 18:51:19,loltyler1,riptide1204,pussy KEKW
2021-04-27 18:51:19,loltyler1,nightbot,O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA
2021-04-27 18:51:20,loltyler1,ratirl_cannon,@Macaiyla massive well done for how long that stream was btw ratirlGiggle
2021-04-27 18:51:20,loltyler1 :u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad? :tf: u mad?,showbob69_,tf:
2021-04-27 18:51:20,loltyler1,copymachine12,!delay
2021-04-27 18:51:21,loltyler1,fossabot,"@copymachine12, the stream is auto delayed by 10 seconds (currently ~10-second delay)"
2021-04-27 18:51:21,loltyler1,trexjohnson10,5Head
2021-04-27 18:51:21,loltyler1,rogueslasher,GET READY FOR THE FIRE MACAIYLA TWEET
2021-04-27 18:51:21,loltyler1,sweetserial,good ban Kappa
2021-04-27 18:51:22,loltyler1,miamikush305,TT #1
2021-04-27 18:51:22,loltyler1,angelxcalibur,Kapp
2021-04-27 18:51:22,loltyler1,niudilar,gg ndeee temboo forro
2021-04-27 18:51:22,loltyler1,mr__sj,true annoying balls flying at you
2021-04-27 18:51:22,loltyler1,zionscott4123,GALIO INTO KAT
2021-04-27 18:51:22,loltyler1,manjimutt_tv,!rank
2021-04-27 18:51:23,loltyler1,fossabot,"@ManjiMutt_TV, ACCOUNTS: HULKSMASH1337 is currently Master I 124 LP"
2021-04-27 18:51:23,loltyler1,delusionzr6,!irelia
2021-04-27 18:51:24,loltyler1,zionscott4123,PLEASE
2021-04-27 18:51:24,"loltyler1 :""Father, mother, Zelos, O-ma, Ohn, Kai, little Ruu... None of them ever had a chance."" Sadge",nightbot,candle:
2021-04-27 18:51:25,loltyler1,misterdepot,DAISY WITH THA DUMPY
2021-04-27 18:51:26,loltyler1,gumsmoke,!power
2021-04-27 18:51:27,loltyler1,eybro12,!rank
2021-04-27 18:51:27,loltyler1,miamikush305,LUV U TT
2021-04-27 18:51:29,loltyler1,oreonick11,He will be back you always comeback to this shit game
2021-04-27 18:51:30,loltyler1,denzthepro,AATROX PLS KEKW
2021-04-27 18:51:30,loltyler1,imthekoolaidman,!followage
2021-04-27 18:51:32,loltyler1,nightbot,"imthekoolaidman has been following loltyler1 for 2 years, 1 month, 5 days, 8 hours, 11 minutes, 36 seconds"
2021-04-27 18:51:32,loltyler1,tonygeeez,DAISY DUMPY prxGasm
2021-04-27 18:51:33,loltyler1,101beast,not banning pobo yasuo/yone monkaS
2021-04-27 18:51:35,loltyler1,tempter____,¬_¬)
2021-04-27 18:51:37,loltyler1,el_lel,PLAY IVERN
2021-04-27 18:51:37,loltyler1,gitsoni,bro they wont pick/ban garen
2021-04-27 18:51:39,loltyler1,topy19,alittl8Headpat
2021-04-27 18:51:40,loltyler1,user10005,TINY T PogU
2021-04-27 18:51:41,loltyler1,thatfknguy,"i play league and I've seen a girls vagina, ama"
2021-04-27 18:51:42,loltyler1,ruku2k,who won last scrim
2021-04-27 18:51:42,loltyler1,abdo_mai,AYAYA' spammers WeirdChamping AYAYA' spammers WeirdChamping AYAYA' spammers WeirdChamping AYAYA' spammers WeirdChamping AYAYA' spammers WeirdChamping
2021-04-27 18:51:43,loltyler1,charlesxiv944,thots
2021-04-27 18:51:43,loltyler1,explofi,!followage
2021-04-27 18:51:46,loltyler1,yalex3223,AYAYA
2021-04-27 18:51:46,loltyler1,denzthepro,AYAYA Clap
2021-04-27 18:51:46,loltyler1,tonygeeez,AYAYA
2021-04-27 18:51:48,loltyler1,congomikk,Hope he is weakside against a Rumble
2021-04-27 18:51:49,loltyler1,caretaker8,AYAYA
2021-04-27 18:51:50,loltyler1,riptide1204,AYAYA
2021-04-27 18:51:51,loltyler1,rosenkreutzer,AYAYA
2021-04-27 18:51:52,loltyler1,luuvlayla,nyannAyaya nyannAyaya nyannAyaya nyannAyaya
2021-04-27 18:51:53,loltyler1,oreonick11,Yone ban yone ban
2021-04-27 18:51:54,loltyler1,xsteezzy,KEKW
2021-04-27 18:51:56,loltyler1,bestarcherconverge,LUL
2021-04-27 18:51:57,loltyler1,horsesaredumb,EHEHE AYAYA
2021-04-27 18:51:59,loltyler1,mayooi_,AYAYA 7
2021-04-27 18:52:00,loltyler1,trexjohnson10,@thatfknguy how does it feel to be a dirty fucking liar
