id,dt,channel,username,message,neg,neu,pos,compound
877,5/1/2021 18:14,doublelift,kevin_toronto530,FF,0,0,1,0.4215
878,5/1/2021 18:14,doublelift,triqku,use your big ...,0,1,0,0
879,5/1/2021 18:14,doublelift,tekpr0,wards haven't vamped since like season 3 KEKW,0.232,0.768,0,-0.2755
880,5/1/2021 18:14,doublelift,el_bobby__,cringe,0,1,0,0
881,5/1/2021 18:14,doublelift,occidi,faceplant instead KEKW,0,1,0,0
882,5/1/2021 18:14,doublelift,lorancd,Dh OMEGALUL kla,0,1,0,0
883,5/1/2021 18:14,doublelift,bhavit101,LUL,0,1,0,0
884,5/1/2021 18:15,doublelift,vs3ven,"i mean if he flashed the ult, same results",0,1,0,0
885,5/1/2021 18:15,doublelift,god_of_sleep_,jb,0,1,0,0
886,5/1/2021 18:15,doublelift,thexrspy,"tagging and bagging, hello hello",0,1,0,0
887,5/1/2021 18:15,doublelift,t0malito,liftR -1620 haHA,0,0.4,0.6,0.4588
888,5/1/2021 18:15,doublelift,god_of_sleep_,little girls,0,1,0,0
889,5/1/2021 18:15,doublelift,funarama,@YuYuYuna liftHi liftWeeb,0,1,0,0
890,5/1/2021 18:15,doublelift,nightbot,Twitch Prime subscription is free if you have Amazon Prime https://twitch.amazon.com/prime?ref_=sm_w_tcp_m_t_sub&redirectRoute=ZG91YmxlbGlmdA==,0,0.643,0.357,0.6124
891,5/1/2021 18:15,doublelift,god_of_sleep_,but look there is also,0,1,0,0
892,5/1/2021 18:15,doublelift,charpi1998,what the name of kraken slayer upgraded?,0,1,0,0
893,5/1/2021 18:15,doublelift,god_of_sleep_,mj,0,1,0,0
894,5/1/2021 18:15,doublelift,yuyuyuna,@funarama happythoWave,0,1,0,0
895,5/1/2021 18:15,doublelift,lolsies1234,monkaW,1,0,0,-0.25
896,5/1/2021 18:15,doublelift,infintt,damage,1,0,0,-0.4939
897,5/1/2021 18:15,doublelift,yuyuyuna,happythoCross back away eve,0,1,0,0
898,5/1/2021 18:15,doublelift,choubatsu83646,well that was a ton of gold back,0,0.769,0.231,0.2732
899,5/1/2021 18:15,doublelift,godlycarryss,fungame dude,0,1,0,0
900,5/1/2021 18:15,doublelift,josefstelin,FORTNITE FORTNITE WE LIKE FORTNITE,0,0.615,0.385,0.3612
901,5/1/2021 18:16,doublelift,reddevil2991,why are the backing beams gold?,0,0.82,0.18,0.0258
902,5/1/2021 18:16,doublelift,aziz050,I like this game monkaW,0.267,0.4,0.333,0.128
903,5/1/2021 18:16,doublelift,lolsies1234,elder monkaW,0.667,0.333,0,-0.25
904,5/1/2021 18:16,doublelift,tobyuuu,cause challenger recall,0,0.571,0.429,0.128
905,5/1/2021 18:16,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
906,5/1/2021 18:16,doublelift,rebloff,you're so good doublelift. do you think you can play on competitive level?,0,0.578,0.422,0.7425
907,5/1/2021 18:16,doublelift,shimadasage,Strippers are my weakness. Run away WutFace,0.318,0.682,0,-0.4215
908,5/1/2021 18:16,doublelift,yuyuyuna,@RedDevil2991 challenger recall,0,0.571,0.429,0.128
909,5/1/2021 18:16,doublelift,miloticmaster2,@RedDevil2991 challenger players have gold recalls,0,0.769,0.231,0.128
910,5/1/2021 18:16,doublelift,stun7master,morg 5Head,0,1,0,0
911,5/1/2021 18:16,doublelift,cr1s2,games today and real nail biters monkaW,0.25,0.75,0,-0.25
912,5/1/2021 18:16,doublelift,ricepax,monkaW,1,0,0,-0.25
913,5/1/2021 18:16,doublelift,reddevil2991,@YuYuYuna oh ok thanks,0,0.282,0.718,0.6249
914,5/1/2021 18:16,doublelift,avatar_125,fucking perma stealth champ tzzzzzz,0.199,0.378,0.424,0.4186
915,5/1/2021 18:16,doublelift,artemissblade,@Doublelift hi,0,1,0,0
916,5/1/2021 18:16,doublelift,qqshinoa,where is elder,0,1,0,0
917,5/1/2021 18:16,doublelift,tobyuuu,FORBIDDEN TECH monkaW,0.847,0.153,0,-0.6739
918,5/1/2021 18:16,doublelift,rbdz,@rebloff wtf is this question,0.487,0.513,0,-0.5859
919,5/1/2021 18:16,doublelift,stawky2,I build it every game lol,0,0.641,0.359,0.4215
920,5/1/2021 18:16,doublelift,regemuslol,what is that item,0,1,0,0
921,5/1/2021 18:16,doublelift,gweiss96,it's good vs eve,0,0.508,0.492,0.4404
922,5/1/2021 18:16,doublelift,tonyram9906,forgot that thing existed,0,1,0,0
923,5/1/2021 18:16,doublelift,skitcho_,what is thiss,0,1,0,0
924,5/1/2021 18:16,doublelift,randall__,never seen it haah,0,1,0,0
925,5/1/2021 18:16,doublelift,z_ngo37,extra pinks for Eve,0,1,0,0
926,5/1/2021 18:16,doublelift,regasa,i have never seen it,0,1,0,0
927,5/1/2021 18:16,doublelift,malcolmx25,NEW ITEM Pog,0,0.5,0.5,0.25
928,5/1/2021 18:16,doublelift,crabbix,it's legit good,0,0.408,0.592,0.4404
929,5/1/2021 18:16,doublelift,god_of_sleep_,fun?,0,0,1,0.5106
930,5/1/2021 18:16,doublelift,step_on_me_yumeko,I've never heard of it KEKW,0,1,0,0
931,5/1/2021 18:16,doublelift,god_of_sleep_,humor,0,0,1,0.2732
932,5/1/2021 18:16,doublelift,jadawop,good item vs eve,0,0.508,0.492,0.4404
933,5/1/2021 18:16,doublelift,sugino,late game item,0,1,0,0
934,5/1/2021 18:16,doublelift,elrondhs,whats that item?,0,1,0,0
935,5/1/2021 18:16,doublelift,earora4498,wait does it let you use more pinks,0,1,0,0
936,5/1/2021 18:16,doublelift,ripestkiwi,"Wait, is it new?",0,1,0,0
937,5/1/2021 18:16,doublelift,packetofcrisps,its expensive as hell and you have to be so high level,0.295,0.705,0,-0.6808
938,5/1/2021 18:16,doublelift,lightningleaf0,Item diversity LUL,0,1,0,0
939,5/1/2021 18:16,doublelift,everyman322,I build it every game its actually OP af,0,1,0,0
940,5/1/2021 18:16,doublelift,dragonslayerxk,takes too long to get,0,1,0,0
941,5/1/2021 18:16,doublelift,askformyspotify,item is actually pretty good though,0,0.396,0.604,0.7269
942,5/1/2021 18:16,doublelift,mondoelhermano,new item update POg,0,0.6,0.4,0.25
943,5/1/2021 18:16,doublelift,snme1,it lets u store extra pink wards,0,1,0,0
944,5/1/2021 18:16,doublelift,bezirk89,its extra pink and stealth wards,0.206,0.794,0,-0.0772
945,5/1/2021 18:16,doublelift,phoenixtorment,it is good vs eve tho,0,0.633,0.367,0.4404
946,5/1/2021 18:17,doublelift,rebloff,@RBdz oh so you're new here,0,1,0,0
947,5/1/2021 18:17,doublelift,dropthebaba,its actually 5Head here,0,1,0,0
948,5/1/2021 18:17,doublelift,stun7master,@regemuslol it gives you extra pink wards slots,0,1,0,0
949,5/1/2021 18:17,doublelift,paul_the_iii,can have 2 pinks on map at once (chat),0,1,0,0
950,5/1/2021 18:17,doublelift,sepevo,its too hjard to get lvl13 lmao gaves over too fast,0,0.719,0.281,0.5994
951,5/1/2021 18:17,"doublelift :What the fuck did you just fucking say about me, you ?O0???OOOO????Oooo?????????????? I??l have you know I graduated top of my class in the :OK_hand: :eyes: good shit go???sHit :OK_hand: academy, and I??e been involved in numerous secret raids on :thumbs_down: Baaddd ShIT :thumbs_down: :thumbs_down: :thumbs_down: :thumbs_down: , and I have over 300 confirmed (chorus: ?????????????? :OK_hand: :eyes: . I am trained in :OK_hand: :eyes: :OK_hand: :eyes: :OK_hand: :eyes: :OK_hand: :eyes: :OK_hand: :eyes: warfare and I?? the top shiter in the entire US armed mMMMM???hundred_points: :OK_hand: . You are nothing to me but just another Baaa AaAadDddD Sh1t",thegamingorange,thumbs_down: . I will w,0,1,0,0
952,5/1/2021 18:17,doublelift,xcrosschance,Some support streamers were hyped about it for a while when it first came out lol.,0,0.718,0.282,0.6705
953,5/1/2021 18:17,doublelift,unknown_datum,Tell us what the item does lol,0,0.682,0.318,0.4215
954,5/1/2021 18:17,doublelift,god_of_sleep_,"bones exist they are under your skin life deserves a chance and so does league of legends, double pink wards i buy them",0,0.917,0.083,0.25
955,5/1/2021 18:17,doublelift,el_bobby__,***,0,1,0,0
956,5/1/2021 18:17,doublelift,spicydoritos2,what items is he talking about guys?,0,1,0,0
957,5/1/2021 18:17,doublelift,allthebishops,gods... how long have I been away that Trist is good again??,0,0.771,0.229,0.504
958,5/1/2021 18:17,doublelift,shzhnuh,wardstone paying off,0,1,0,0
959,5/1/2021 18:17,doublelift,sirhotbod,wtf is that symbol in all chat??,0.409,0.591,0,-0.6322
960,5/1/2021 18:17,doublelift,preposterousone,"It's helpful, makes yopu able to place 4 wards and 2 vision wards. and grants small stat increase like cdr",0,0.566,0.434,0.8591
961,5/1/2021 18:17,doublelift,sugino,uh oh,0,1,0,0
962,5/1/2021 18:17,doublelift,lolsies1234,?,0,1,0,0
963,5/1/2021 18:21,doublelift,aussiepoo,!song,0,1,0,0
964,5/1/2021 18:21,doublelift,random_zebra,7 ads HandsUp 7 ads HandsUp 7 ads HandsUp 7 ads HandsUp,0,1,0,0
965,5/1/2021 18:22,doublelift,biggestarc,8 ads in a row holy shit,0.375,0.625,0,-0.5574
966,5/1/2021 18:22,doublelift,aussiepoo,can someone tell me the song,0,1,0,0
967,5/1/2021 18:22,doublelift,el_bobby__,@god_of_sleep_  LUL LUL LUL,0,1,0,0
968,5/1/2021 18:22,doublelift,gls_jojopt,mr .peng yang,0,1,0,0
969,5/1/2021 18:22,doublelift,mervekymk,!uptime,0,1,0,0
970,5/1/2021 18:22,doublelift,nightbot,"@MerveKymk Doublelift has been live for 3 hours, 52 minutes, 15 seconds.",0,1,0,0
971,5/1/2021 18:22,doublelift,biggestarc,Twitch has gotten so shitty lmao. On to the next website,0.259,0.506,0.235,-0.1123
972,5/1/2021 18:22,doublelift,rozkie,do people still play twitch?,0,0.625,0.375,0.34
973,5/1/2021 18:22,doublelift,toastyknee,daddy double,0,1,0,0
974,5/1/2021 18:23,doublelift,aussiepoo,@Doublelift please tell me that song that says "take me awayyyyyyy",0,0.813,0.187,0.3182
975,5/1/2021 18:23,doublelift,jhint_,@Rozkie not really,0,1,0,0
976,5/1/2021 18:23,doublelift,shimadasage,You are not even using tristana R in team fights. Vayne is so much better,0.143,0.689,0.168,0.1226
977,5/1/2021 18:23,doublelift,toastyknee,im here to give u my prime\,0,1,0,0
978,5/1/2021 18:23,doublelift,god_of_sleep_,karasmW karasmChips liftRage liftRage karasmChao,0,1,0,0
979,5/1/2021 18:23,doublelift,paul_the_iii,@BiggestArc thats what happens when there is no real competition for stream sites,0.155,0.845,0,-0.296
980,5/1/2021 18:23,doublelift,ratax,*** @Doublelift review this interaction pls.,0,0.794,0.206,0.0772
981,5/1/2021 18:23,doublelift,lolshadoow,What kind of mic and mouse is Peter using?,0,1,0,0
982,5/1/2021 18:23,doublelift,hawee11,!followage,0,1,0,0
983,5/1/2021 18:23,doublelift,god_of_sleep_,"sanchovies said that, he just doesnt know how my champion works - killing enemy lanerrrrrr. level 1",0.306,0.543,0.151,-0.6124
984,5/1/2021 18:24,doublelift,hawee11,!followage @hawee11,0,1,0,0
985,5/1/2021 18:24,doublelift,belita__x,!followage,0,1,0,0
986,5/1/2021 18:24,doublelift,thisisnotmyusername,aphelios game? @Doublelift,0,1,0,0
987,5/1/2021 18:24,doublelift,snme1,back to d1 smodge,0,1,0,0
988,5/1/2021 18:24,doublelift :Salve,jhiagoo,smiling_face_with_sunglasses::rose:,0,1,0,0
989,5/1/2021 18:24,doublelift,tineki,eve noc and talon are just so unfair. They do so much pressure without beeing in front of you XD,0.231,0.607,0.162,-0.2351
990,5/1/2021 18:24,doublelift :Let's all sub with prime so Peter can continue to order his daily coffee,lukas_112358,D,0,1,0,0
991,5/1/2021 18:24,doublelift,belita__x,Hi @Doublelift how are u today ?,0,1,0,0
992,5/1/2021 18:24,doublelift,trainpaths,playing adc against things like eve or blue kayn OMEGALUL,0,0.65,0.35,0.5106
993,5/1/2021 18:25,doublelift,mrafelixx,!rank,0,1,0,0
994,5/1/2021 18:25,doublelift,nightbot,Doublelift's current rank: Challenger I || Peng Yiliang's current rank: Master I,0,0.88,0.12,0.128
995,5/1/2021 18:25,doublelift,feytt,is league fun still for you doublelift?,0,0.645,0.355,0.5106
996,5/1/2021 18:25,doublelift,phadiliean,worlds 2020 PTSD,0,1,0,0
997,5/1/2021 18:25,doublelift,dv0rak3,They have to keep her around because of the KPOP shit OMEGALUL,0.247,0.753,0,-0.5574
998,5/1/2021 18:25,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
999,5/1/2021 18:25,doublelift,hawee11,How long have I been following?,0,1,0,0
1000,5/1/2021 18:25,doublelift,snme1,!delay,1,0,0,-0.3802
1001,5/1/2021 18:25,doublelift,paul_the_iii,"should have to have a limited toggle invis, like every other stealth champ",0.18,0.506,0.315,0.5267
1002,5/1/2021 18:25,doublelift,everyman322,"This is every assassin, and some non-assassins just one shot everyone on a 20s cd",0,1,0,0
1003,5/1/2021 18:25,doublelift,toastyknee,wtf you read chat lol. this is the first time i typed something and you saw it,0.176,0.694,0.13,-0.25
1004,5/1/2021 18:25,doublelift,el_bobby__,"No, i just had a gnar at minute 3: ""ok im gonna int now until ff"", thats sad ..",0.147,0.853,0,-0.4767
1005,5/1/2021 18:25,doublelift,ninjay1016,Hey @doublelift any tips on playing with an inting team,0.169,0.678,0.153,-0.0516
1006,5/1/2021 18:25,doublelift,legitm8,Do you think KOG is rlly good rn?,0,0.707,0.293,0.4404
1007,5/1/2021 18:25,doublelift,jhint_,@hawee11 4 june 2014,0,1,0,0
1008,5/1/2021 18:25,doublelift,deepterrornami,excuse me but we here at Twitch chat subscribe to Tinfoil Hat Weekly,0,0.913,0.087,0.0387
1009,5/1/2021 18:25,doublelift,shiny00,peter dont u think that champs like these should have a big weakness once they are spotted?,0.127,0.633,0.24,0.3612
1010,5/1/2021 18:26,doublelift,saradornin,100% not tinfoil hat they definitely do that,0,0.722,0.278,0.4019
1011,5/1/2021 18:26,doublelift,starlightnebula_,Riot has always balanced around skins. Lux gets buffed before every skin,0.247,0.753,0,-0.5574
1012,5/1/2021 18:26,doublelift,shimadasage,@Doublelift Your music game is slacking fam. Check out joris delacroix,0,1,0,0
1013,5/1/2021 18:26,doublelift,tharkin,i thought they admitted to buffing champs arond skin releases and what not,0,0.724,0.276,0.4939
1014,5/1/2021 18:26,doublelift,floorlampemporium,@doublelift whats ur opinion on fasting senna?,0,1,0,0
1015,5/1/2021 18:26,doublelift,feytt,"is league fun? should i get back into it, i stopped playing like s7",0.097,0.513,0.39,0.6908
1016,5/1/2021 18:26,doublelift,ratax,@ninjay1016 just don't type to them. won't make them improve.,0.211,0.789,0,-0.3412
1017,5/1/2021 18:26,doublelift,infintt,catJAM,0,1,0,0
1018,5/1/2021 18:26,doublelift,wumbobee,What do u think the best time to play is for masters+?,0,0.602,0.398,0.765
1019,5/1/2021 18:26,doublelift,simp4_myking,@Doublelift every d1 player can win games sometimes in challenger. this means imo challenger rank is mostly about time grind or duoing . imo challenger rank is a pointless goal and any d1 player could perform on a pro team but pro slots are rare so going pro is a unrealistic goal . streaming is a ok goal if ur personality is entertaining . only true genetically gifted ultra-IQ elites like tyler1 tarzaned iwilldominate voyboy can easily reach challenger solo,0,0.739,0.261,0.9604
1020,5/1/2021 18:27,doublelift,deltafief,@simp4_myking low quality bait,0.412,0.588,0,-0.2732
1021,5/1/2021 18:27,doublelift,alooparatha,^,0,1,0,0
1022,5/1/2021 18:27,doublelift,revszz,@Doublelift if you won worlds and got to choose and ADC to get the worlds skin what champ would u pick,0,0.736,0.264,0.7783
1023,5/1/2021 18:27,doublelift,armandosmaidi,@simp4_myking stfu,0,1,0,0
1024,5/1/2021 18:27,doublelift,waliyullah1,@feytt kinda.. at least try out the new items and do you self a fav and turn off the chat,0,0.864,0.136,0.4588
1025,5/1/2021 18:28,doublelift,stonersss,!mouse,0,1,0,0
1026,5/1/2021 18:28,doublelift,nightbot,Logitech 903,0,1,0,0
1027,5/1/2021 18:28,doublelift,hugh_lovett,fresh pasta? pastaThat,0,0.465,0.535,0.3182
1028,5/1/2021 18:28,doublelift,randall__,@simp4_myking i agree,0,0.444,0.556,0.3612
1029,5/1/2021 18:28,doublelift,starlightnebula_,@feytt if you can play with friends and avoid all the toxic bs its a great game,0.089,0.524,0.387,0.8126
1030,5/1/2021 18:28,doublelift,stonersss,!keyboard,0,1,0,0
1031,5/1/2021 18:28,doublelift,nightbot,Logitech G Pro,0,1,0,0
1032,5/1/2021 18:28,doublelift,dstitan,opinion on rell rn? @Doublelift,0,1,0,0
1033,5/1/2021 18:28,doublelift,faasnukinbok,Is he playing on eu or na,0,0.769,0.231,0.2023
1034,5/1/2021 18:28,doublelift,feytt,@StarlightNebula_ lol rip dont got friends,0.273,0.428,0.299,0.0634
1035,5/1/2021 18:29,doublelift,jasar_,You can't handle the true NOPERS,0.318,0.682,0,-0.3252
1036,5/1/2021 18:29,doublelift,paul_the_iii,D1 = challenjour confirmed,0,1,0,0
1037,5/1/2021 18:29,doublelift,munieru62l,I dont see Rell as often as b4,0,1,0,0
1038,5/1/2021 18:29,doublelift,lidtft,knowledge is not power. Power is Power!!!!!!!!!,0,1,0,0
1039,5/1/2021 18:29,doublelift,asken_0,you mod them,0,1,0,0
1040,5/1/2021 18:29,doublelift,floorlampemporium,@Doublelift do u follow LPL currently? whats ur opinion on RNG Gala?,0,1,0,0
1041,5/1/2021 18:29,doublelift,patrick71421,COPIUM,0,1,0,0
1042,5/1/2021 18:29,doublelift,jspig,Dude can you play like sts in q. Your q?? are forever. LUL,0,0.692,0.308,0.5994
1043,5/1/2021 18:29,doublelift,lehelxdddd,are u still with leena?,0,1,0,0
1044,5/1/2021 18:29,doublelift,a1472521,lol,0,0,1,0.4215
1045,5/1/2021 18:29,doublelift,adaptmfer,PepoG,0,1,0,0
1046,5/1/2021 18:29,doublelift,randall__,its just my mmr bro,0,1,0,0
1047,5/1/2021 18:29,doublelift,luiseevert,PepoG,0,1,0,0
1048,5/1/2021 18:29,doublelift,crimmmd,if you're diamond 2 you're basically diamond 1,0,0.556,0.444,0.5859
1049,5/1/2021 18:29,doublelift,snme1,copium,0,1,0,0
1050,5/1/2021 18:29,doublelift,tischtennisfan1,Kappa,0,1,0,0
1051,5/1/2021 18:29,doublelift,tachygraphy,big if true,0,0.417,0.583,0.4215
1052,5/1/2021 18:29,doublelift,patrick71421,basically chally COPIUM,0,1,0,0
1053,5/1/2021 18:29,doublelift,hugh_lovett,PepoG,0,1,0,0
1054,5/1/2021 18:29,doublelift,saintgremory,Hey need 1 for Clash you busy?,0,1,0,0
1055,5/1/2021 18:29,doublelift,poluchistule,PepoG,0,1,0,0
1056,5/1/2021 18:29,doublelift,tst_100,Gala KEKW,0,1,0,0
1057,5/1/2021 18:29,doublelift,porko2,hydra got nerfed afaik,0,1,0,0
1058,5/1/2021 18:29,doublelift,rozkie,if you're winning lane you're basically losing game,0.217,0.5,0.283,0.2023
1059,5/1/2021 18:29,doublelift,alexh4308,"And plat is basically diamond, and gold is basically plat so basically I'm a challenger",0,0.769,0.231,0.4404
1060,5/1/2021 18:29,doublelift,godlycarryss,PepG,0,1,0,0
1061,5/1/2021 18:29,doublelift,a1472521,if you're d1 then you're basically gold,0,1,0,0
1062,5/1/2021 18:29,doublelift,optimallol,NO KEKW,0.688,0.312,0,-0.296
1063,5/1/2021 18:29,doublelift,ottoonly,@SaintGremory down,0,1,0,0
1064,5/1/2021 18:29,doublelift,karlton,if ur silver 1 with a 40% winrate ur basically challenger u just havent played enough games,0.11,0.809,0.081,-0.1371
1065,5/1/2021 18:29,doublelift,trrespectra,@rozkie true,0,0.263,0.737,0.4215
1066,5/1/2021 18:30,doublelift,infintt,@alexh4308 5Head,0,1,0,0
1067,5/1/2021 18:30,doublelift,hetbierz,ibabyrOof,0,1,0,0
1068,5/1/2021 18:30,doublelift,godlycarryss,PepoG,0,1,0,0
1069,5/1/2021 18:30,doublelift,kalironhs,If your silver 3 your basically diamond 1 so im basically challanger Poggers,0,0.714,0.286,0.5267
1070,5/1/2021 18:30,doublelift,feytt,"i used to main kat, is kat still good mid?",0,0.756,0.244,0.4404
1071,5/1/2021 18:30,doublelift,gayjesus_420,"caring about your rank when it literally means nothing in the grand scheme of things, better off focusing your energy on something that matters",0.081,0.617,0.302,0.7022
1072,5/1/2021 18:30,doublelift,adaptmfer,PepoG not like diamond 1 isnt 600 lp away from chally kek,0.293,0.707,0,-0.4847
1073,5/1/2021 18:30,doublelift :That Killua shirt tho,sundaesleepy,red_heart:,0,1,0,0
1074,5/1/2021 18:30,doublelift,crimmmd,TRUE,0,0,1,0.4215
1075,5/1/2021 18:30,doublelift,godlycarryss,@feytt  yes good kata,0,0.263,0.737,0.6808
1076,5/1/2021 18:30,doublelift,cashewchewer,TACTICAL POGGERS,0,0.333,0.667,0.25
1077,5/1/2021 18:30,doublelift,dstitan,killua shirt cap22POGAS cap22POGAS,0,1,0,0
1078,5/1/2021 18:30,doublelift,saradornin,KEKW tactical,0,1,0,0
1079,5/1/2021 18:30,doublelift,meliemoo,"hey you, yeah you reading this right now. i hope you're having a nice day",0,0.603,0.397,0.7845
1080,5/1/2021 18:30,doublelift,call_me_comic,ask him if hes picking malphite,0,1,0,0
1081,5/1/2021 18:30,doublelift,frankliang,Pog,0,0,1,0.25
1082,5/1/2021 18:30,doublelift,hugh_lovett,tactical Pog baconz,0,0.5,0.5,0.25
1083,5/1/2021 18:30,doublelift,rhyvox_,TACTICAL,0,1,0,0
1084,5/1/2021 18:30,doublelift,starlightnebula_,"@feytt She's a tad bit different but still good, very high risk high reward",0.134,0.479,0.388,0.7803
1085,5/1/2021 18:30,doublelift,dwnrxxx,@SaintGremory what rank are you? what role?,0,1,0,0
1086,5/1/2021 18:30,doublelift,dwg_shoemaker,KEKW,0,1,0,0
1087,5/1/2021 18:31,doublelift,xmatthew24,"Just kill sirus, town without 10.000 mtx LUL",0.402,0.598,0,-0.6908
1088,5/1/2021 18:31,doublelift,vaedelive,"@Gayjesus_420 with that mindset then what matters... i have a fucking blast when i play, yes it wont get me rich or anything but who says thats the point? i have fun",0.052,0.71,0.238,0.7259
1089,5/1/2021 18:31,doublelift,drshavargopt3,lmao love it,0,0.11,0.89,0.8442
1090,5/1/2021 18:31,doublelift,ccslne,coreyiyi,0,1,0,0
1091,5/1/2021 18:31,doublelift,rozkie,I want a shirt with a screenshot of doublelift's webcam on it,0,0.894,0.106,0.0772
1092,5/1/2021 18:31,doublelift,saradornin,LMAO,0,0,1,0.5994
1093,5/1/2021 18:31,doublelift,upstartrenegade,renekton is a good ban,0.379,0.316,0.305,-0.1779
1094,5/1/2021 18:31,doublelift,nightbot,Check Doublelift's Socials! Youtube: youtube.com/c/Doublelift Twitter: twitter.com/Doublelift1 Instagram: instagram.com/yiliangpeng,0,1,0,0
1095,5/1/2021 18:31,doublelift,adaptmfer,sheeeeeesh,0,1,0,0
1096,5/1/2021 18:31,doublelift,damsada3rd,core yey yey,0,1,0,0
1097,5/1/2021 18:31,doublelift,dstitan,????,0,1,0,0
1098,5/1/2021 18:31,doublelift,saradornin,DL > Coreyaya,0,1,0,0
1099,5/1/2021 18:31,doublelift,xarcanedragon,no dodge please T_T,0.675,0.325,0,-0.4874
1100,5/1/2021 18:31,doublelift,a1472521,coreyayay LUL,0,1,0,0
1101,5/1/2021 18:31,doublelift,tkram619,tane' ?,0,1,0,0
1102,5/1/2021 18:31,doublelift,surfsocal,coreyayay,0,1,0,0
1103,5/1/2021 18:31,doublelift,adaptmfer,PepoG wow informative stream pog,0,0.341,0.659,0.7003
1104,5/1/2021 18:31,doublelift,oldherk,what game is the fam playing?,0,0.735,0.265,0.2023
1105,5/1/2021 18:31,doublelift,hazyfrizz,time for shaco support Pog,0,0.39,0.61,0.5719
1106,5/1/2021 18:31,doublelift,dwg_shoemaker,call eddie,0,1,0,0
1107,5/1/2021 18:31,doublelift,murielle21,sona,0,1,0,0
1108,5/1/2021 18:31,doublelift,anatolianstream,Karma again PauseChamp,0,1,0,0
1109,5/1/2021 18:31,doublelift,thegamingorange,THE POP OFF,0,1,0,0
1110,5/1/2021 18:31,doublelift,saradornin,BLITZ,0,1,0,0
1111,5/1/2021 18:31,doublelift,tobyuuu,that botlane,0,1,0,0
1112,5/1/2021 18:31,doublelift,meliemoo,play namiii,0,0.294,0.706,0.34
1113,5/1/2021 18:31,doublelift,adaptmfer,PauseChamp THIS IS THE GAME,0,1,0,0
1114,5/1/2021 18:31,doublelift,ophindian,HIT EM WITH THE BLITAZ,0,1,0,0
1115,5/1/2021 18:32,doublelift :SURE DOUBLELIFT :) LIVING THA DOUBLELIFE,sinthesinner,P,0,1,0,0
1116,5/1/2021 18:32,doublelift,nabssslayer,morgana,0,1,0,0
1117,5/1/2021 18:32,doublelift,jhiagoo,Ashe ap,0,1,0,0
1118,5/1/2021 18:32,doublelift,dwg_shoemaker,blitz!,0,1,0,0
1119,5/1/2021 18:32,doublelift,meliemoo,morganaaa,0,1,0,0
1120,5/1/2021 18:32,doublelift :coreyiyi,hugh_lovett,face_with_tears_of_joy:,0,1,0,0
1121,5/1/2021 18:32,doublelift,alexh4308,someone is gonna dodge lmao,0,0.506,0.494,0.5994
1122,5/1/2021 18:32,doublelift,nabssslayer,morganaa,0,1,0,0
1123,5/1/2021 18:32,doublelift,dwg_shoemaker,blitz Pog,0,0.333,0.667,0.25
1124,5/1/2021 18:32,doublelift,surfsocal,"Dont int it doublelift, you win this and you have a shot at the big leagues LUL",0,0.808,0.192,0.5859
1125,5/1/2021 18:32,doublelift,thegamingorange,Kreygasm,0,1,0,0
1126,5/1/2021 18:32,doublelift :pretty funny if you ask me,sinthesinner,D,0,1,0,0
1127,5/1/2021 18:32,doublelift,madramen,monkaHmm,0,1,0,0
1128,5/1/2021 18:32,doublelift,trucklionn,holy shit double lift supports a pro Pog,0.275,0.382,0.344,-0.0258
1129,5/1/2021 18:32,doublelift,ll_a_m_a,PepeLaugh PepeLaugh PepeLaugh,0,1,0,0
1130,5/1/2021 18:32,doublelift,floopyrain,O_o O_o,1,0,0,-0.25
1131,5/1/2021 18:32,doublelift,saradornin,MY IDOL,0,1,0,0
1132,5/1/2021 18:32,doublelift,deepterrornami,"haven't seen anyone play Nami in a while. Lulu too stronk, no other enchanter good I guess",0.2,0.662,0.137,-0.0864
1133,5/1/2021 18:32,doublelift,mrrocketsurgeon,Big Dick damage Ahri,0.765,0.235,0,-0.7579
1134,5/1/2021 18:32,doublelift,xlycann,RIP aquanick,0,1,0,0
1135,5/1/2021 18:32,doublelift,oldthousand,call tactical,0,1,0,0
1136,5/1/2021 18:32,doublelift,snme1,i think he's fr LOL,0,0.531,0.469,0.5473
1137,5/1/2021 18:32,doublelift,adaptmfer,PepeLaugh using ssg rakan,0,1,0,0
1138,5/1/2021 18:32,doublelift,maloney_c,ID OMEGALUL L,0,0.4,0.6,0.4588
1139,5/1/2021 18:32,doublelift,el_bobby__,funny stuff i had an ahri supp last game xd,0,0.544,0.456,0.7717
1140,5/1/2021 18:32,doublelift,docbarber,my dream of getting some of doublelifts massive doubledong,0,0.8,0.2,0.25
1141,5/1/2021 18:32,doublelift,rebloff,rakan,0,1,0,0
1142,5/1/2021 18:33,doublelift,rockrockbox,Cowjam,0,1,0,0
1143,5/1/2021 18:33,doublelift,vapidace10,Tactical ?,0,1,0,0
1144,5/1/2021 18:33,doublelift,meliemoo,"i love nami, imperial mandate p good",0,0.413,0.587,0.7964
